"response_id","experienced_maori","travelled_with_child_under_15","travelled_with_other_above_15","drive_yourself","qtr","country_of_residence_group","gender","first_nz_trip","purpose_of_visit_main","no_days_in_nz","age_range","treated_spend","visited_island","spend_per_day"
"GEN24_1044143","No","No","Yes","Yes","4","Oceania","Male","No","Holiday / vacation",16,57,6030,"South",376.875
"GEN24_1044149","No","No","No","No","4","Oceania","Female","No","Visiting friends / relatives",4,57,226.55745,"South",56.6393625
"GEN24_1044152","No","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",23,27,4916.48334,"Both",213.760145217391
"GEN24_1044167","No","No","Yes","Yes","4","Oceania","Female","No","Other",6,27,1575,"South",262.5
"GEN24_1044168","No","No","Yes","No","4","Oceania","Female","No","Visiting friends / relatives",4,62,334.44195,"North",83.6104875
"GEN24_1044171","No","No","Yes","Yes","4","Oceania","Male","Yes","Holiday / vacation",8,47,3282.925335,"South",410.365666875
"GEN24_1044174","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",23,72,9944.724758,"Both",432.379337304348
"GEN24_1044186","No","No","No","Yes","4","Europe","Male","Yes","Business",62,22,1600,"North",25.8064516129032
"GEN24_1044198","No","No","No","Yes","4","Oceania","Female","No","Visiting friends / relatives",7,62,1930,"North",275.714285714286
"GEN24_1044203","No","No","Yes","No","4","Asia","Male","No","Visiting friends / relatives",4,42,814.527975,"North",203.63199375
"GEN24_1044205","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",29,57,7631.86326,"Both",263.16769862069
"GEN24_1044216","No","No","Yes","Yes","4","Asia","Female","Yes","Holiday / vacation",9,27,3645.646667,"Both",405.071851888889
"GEN24_1044226","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",41,67,13075,"Both",318.90243902439
"GEN24_1044232","Yes","No","No","Yes","4","Asia","Female","Yes","Visiting friends / relatives",16,62,2099.16465,"North",131.197790625
"GEN24_1044242","No","No","Yes","Yes","4","Asia","Female","Yes","Holiday / vacation",13,37,4260,"South",327.692307692308
"GEN24_1044248","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",26,57,10079.8194,"Both",387.685361538462
"GEN24_1044252","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",27,72,11324.36853,"South",419.421056666667
"GEN24_1044254","No","No","Yes","No","4","Europe","Female","Yes","Holiday / vacation",25,57,10867.29085,"South",434.691634
"GEN24_1044266","Yes","No","No","Yes","4","Americas","Male","No","Holiday / vacation",14,42,4781.911542,"North",341.565110142857
"GEN24_1044270","No","No","Yes","Yes","4","Americas","Female","No","Holiday / vacation",15,72,6215.65625,"Both",414.377083333333
"GEN24_1044278","No","No","Yes","Yes","4","Americas","Male","Yes","Holiday / vacation",6,47,3257.003875,"North",542.833979166667
"GEN24_1044281","Yes","No","No","Yes","4","Europe","Female","No","Holiday / vacation",328,27,19709.2441,"Both",60.0891588414634
"GEN24_1044287","No","No","Yes","Yes","4","Americas","Male","Yes","Holiday / vacation",6,62,1674.171583,"South",279.028597166667
"GEN24_1044293","No","No","Yes","Yes","4","Americas","Female","Yes","Holiday / vacation",19,62,6017.03505,"Both",316.686055263158
"GEN24_1044302","Yes","No","Yes","Yes","4","Oceania","Female","No","Holiday / vacation",14,57,4750,"South",339.285714285714
"GEN24_1044303","No","No","No","Yes","4","Oceania","Female","No","Visiting friends / relatives",7,32,539.4225,"North",77.0603571428571
"GEN24_1044322","No","No","Yes","No","4","Americas","Male","Yes","Holiday / vacation",17,37,3273.578958,"Both",192.563468117647
"GEN24_1044325","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",20,27,1900,"North",95
"GEN24_1044327","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",35,67,7714.25165,"Both",220.40719
"GEN24_1044329","No","No","Yes","Yes","4","Europe","Female","No","Visiting friends / relatives",36,57,1165.6934,"North",32.3803722222222
"GEN24_1044332","No","Yes","Yes","Yes","4","Americas","Male","No","Visiting friends / relatives",21,37,7488.666667,"North",356.603174619048
"GEN24_1044368","Yes","No","No","Yes","4","Europe","Male","Yes","Holiday / vacation",39,67,33214.70029,"Both",851.658981794872
"GEN24_1044370","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",36,57,8276.021999,"Both",229.889499972222
"GEN24_1044373","Yes","No","No","Yes","4","Americas","Male","Yes","Holiday / vacation",19,37,9945.05,"Both",523.423684210526
"GEN24_1044386","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",41,72,20097.27046,"Both",490.177328292683
"GEN24_1044388","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",29,32,9185.7563,"Both",316.750217241379
"GEN24_1044397","Yes","No","Yes","Yes","4","Americas","Male","Yes","Holiday / vacation",14,32,4773.624,"Both",340.973142857143
"GEN24_1044398","Yes","No","Yes","Yes","4","Asia","Female","Yes","Holiday / vacation",11,32,4017.066667,"Both",365.187878818182
"GEN24_1044450","No","No","Yes","Yes","4","Americas","Female","No","Holiday / vacation",11,57,2637.5,"South",239.772727272727
"GEN24_1044454","No","No","No","Yes","4","Oceania","Female","No","Visiting friends / relatives",18,22,3878.447775,"South",215.469320833333
"GEN24_1044459","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",22,32,5377.68063,"Both",244.440028636364
"GEN24_1044460","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",26,72,12632.20461,"Both",485.854023461538
"GEN24_1044479","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",62,27,11979,"Both",193.209677419355
"GEN24_1044481","Yes","No","Yes","Yes","4","Americas","Male","No","Holiday / vacation",14,62,5536.077833,"South",395.434130928571
"GEN24_1044483","Yes","No","Yes","Yes","4","Americas","Female","Yes","Holiday / vacation",13,32,8220,"Both",632.307692307692
"GEN24_1044484","Yes","No","Yes","Yes","4","Americas","Female","No","Holiday / vacation",11,57,7831.726875,"Both",711.975170454545
"GEN24_1044490","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",46,32,7623.880455,"Both",165.736531630435
"GEN24_1044491","Yes","No","No","Yes","4","Americas","Female","Yes","Holiday / vacation",12,22,2040,"North",170
"GEN24_1044498","Yes","No","Yes","Yes","4","Americas","Female","No","Holiday / vacation",312,32,23864.55493,"Both",76.4889581089744
"GEN24_1044515","No","No","Yes","Yes","4","Asia","Male","Yes","Holiday / vacation",9,37,1395,"South",155
"GEN24_1044518","No","No","No","No","4","Asia","Female","Yes","Holiday / vacation",23,27,2750,"North",119.565217391304
"GEN24_1044529","No","No","Yes","Yes","4","Asia","Female","Yes","Holiday / vacation",4,27,1726.083333,"North",431.52083325
"GEN24_1044533","No","No","Yes","Yes","4","Asia","Male","Yes","Holiday / vacation",9,27,1713.53,"Both",190.392222222222
"GEN24_1044538","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",19,57,10180.88453,"Both",535.836027894737
"GEN24_1044551","Yes","Yes","Yes","Yes","4","Americas","Male","Yes","Holiday / vacation",16,47,2087.039779,"Both",130.4399861875
"GEN24_1044555","Yes","No","No","Yes","4","Americas","Female","Yes","Holiday / vacation",15,27,6621.745792,"Both",441.449719466667
"GEN24_1044561","Yes","No","Yes","Yes","4","Americas","Male","Yes","Holiday / vacation",10,62,10939.555,"North",1093.9555
"GEN24_1044566","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",24,27,4414.51395,"Both",183.93808125
"GEN24_1044571","Yes","No","Yes","Yes","4","Oceania","Female","Yes","Holiday / vacation",19,27,4750,"Both",250
"GEN24_1044576","No","No","No","Yes","4","Oceania","Male","No","Holiday / vacation",187,22,10270,"South",54.9197860962567
"GEN24_1044581","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",39,52,8022.7134,"North",205.7106
"GEN24_1044589","No","No","Yes","Yes","4","Asia","Female","Yes","Holiday / vacation",7,22,1880,"South",268.571428571429
"GEN24_1044590","No","No","Yes","Yes","4","Asia","Male","Yes","Holiday / vacation",7,22,4550,"South",650
"GEN24_1044651","Yes","No","Yes","No","4","Oceania","Male","No","Business",19,62,6796.7235,"North",357.722289473684
"GEN24_1044652","Yes","No","Yes","Yes","4","Americas","Male","Yes","Holiday / vacation",14,32,3348.166833,"Both",239.154773785714
"GEN24_1044653","Yes","No","Yes","No","4","Oceania","Female","No","Business",14,62,3171.8043,"North",226.55745
"GEN24_1044666","Yes","No","Yes","No","4","Americas","Male","Yes","Education",14,62,4421.119339,"North",315.7942385
"GEN24_1044676","No","No","Yes","No","4","Americas","Female","Yes","Holiday / vacation",14,27,3348.343167,"North",239.167369071429
"GEN24_1044693","No","No","No","No","4","Americas","Female","No","Business",3,42,538,"South",179.333333333333
"GEN24_1044708","Yes","No","Yes","No","4","Americas","Female","Yes","Holiday / vacation",17,67,5966.138733,"North",350.949337235294
"GEN24_1044709","No","No","No","Yes","4","Oceania","Male","Yes","Business",9,32,2310,"North",256.666666666667
"GEN24_1044723","Yes","No","Yes","Yes","4","Oceania","Male","No","Holiday / vacation",7,47,2238.603375,"North",319.800482142857
"GEN24_1044751","No","No","Yes","Yes","4","Asia","Female","Yes","Visiting friends / relatives",5,27,1471,"Both",294.2
"GEN24_1044766","No","No","No","Yes","4","Europe","Male","Yes","Holiday / vacation",34,32,6474.62046,"North",190.430013529412
"GEN24_1044775","No","No","Yes","Yes","4","Asia","Female","Yes","Holiday / vacation",11,32,3885,"Both",353.181818181818
"GEN24_1044777","Yes","No","No","Yes","4","Europe","Female","No","Holiday / vacation",31,32,14167.02855,"Both",457.000920967742
"GEN24_1044786","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",20,22,2900,"North",145
"GEN24_1044797","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",25,62,13882.45764,"Both",555.2983056
"GEN24_1044811","Yes","No","No","Yes","4","Europe","Female","Yes","Holiday / vacation",46,27,6847.401638,"Both",148.856557347826
"GEN24_1044843","No","No","No","Yes","4","Europe","Female","Yes","Holiday / vacation",25,62,10100.39046,"Both",404.0156184
"GEN24_1044850","No","No","Yes","No","4","Asia","Female","Yes","Other",139,32,2056.199292,"Both",14.7928006618705
"GEN24_1044851","Yes","No","Yes","Yes","4","Oceania","Male","Yes","Other",11,62,3875,"Both",352.272727272727
"GEN24_1044856","No","No","No","Yes","4","Asia","Male","No","Business",220,47,6205,"South",28.2045454545455
"GEN24_1044859","No","No","No","No","4","Asia","Female","Yes","Holiday / vacation",20,32,2579.756667,"Both",128.98783335
"GEN24_1044910","No","No","Yes","Yes","4","Americas","Female","Yes","Holiday / vacation",12,32,3650,"Both",304.166666666667
"GEN24_1044913","Yes","No","Yes","Yes","4","Americas","Male","Yes","Holiday / vacation",7,67,994.505,"South",142.072142857143
"GEN24_1044915","Yes","No","No","No","4","Americas","Female","No","Visiting friends / relatives",16,52,2310.965575,"North",144.4353484375
"GEN24_1044925","Yes","No","No","Yes","4","Europe","Female","Yes","Holiday / vacation",22,32,16855.4169,"Both",766.155313636364
"GEN24_1044930","No","No","Yes","Yes","4","Oceania","Male","Yes","Holiday / vacation",12,27,2535.28575,"South",211.2738125
"GEN24_1044934","Yes","No","No","Yes","4","Europe","Female","Yes","Holiday / vacation",44,47,26041.1732,"Both",591.844845454546
"GEN24_1044943","No","No","No","Yes","4","Europe","Male","No","Holiday / vacation",42,72,1000,"North",23.8095238095238
"GEN24_1044970","No","No","No","No","4","Asia","Female","No","Holiday / vacation",3,37,2038.73525,"North",679.578416666667
"GEN24_1044972","No","Yes","Yes","Yes","4","Asia","Female","Yes","Holiday / vacation",17,42,5728.714444,"South",336.983202588235
"GEN24_1044978","No","No","Yes","Yes","4","Asia","Male","Yes","Holiday / vacation",11,52,11447.19904,"South",1040.65445818182
"GEN24_1044987","No","No","Yes","Yes","4","Oceania","Male","Yes","Holiday / vacation",6,22,6500,"South",1083.33333333333
"GEN24_1045001","Yes","No","No","No","4","Oceania","Female","Yes","Education",114,22,18375,"Both",161.184210526316
"GEN24_1045016","Yes","No","Yes","Yes","4","Americas","Female","Yes","Holiday / vacation",25,57,17594.02137,"Both",703.7608548
"GEN24_1045027","Yes","No","Yes","Yes","4","Americas","Female","Yes","Holiday / vacation",12,27,6257.093958,"Both",521.4244965
"GEN24_1045029","No","No","Yes","Yes","4","Americas","Female","Yes","Holiday / vacation",9,67,3828.84425,"Both",425.427138888889
"GEN24_1045042","No","Yes","Yes","Yes","4","Oceania","Female","Yes","Visiting friends / relatives",5,32,551.4096667,"North",110.28193334
"GEN24_1045044","Yes","No","No","Yes","4","Asia","Male","No","Holiday / vacation",13,52,2918.489933,"South",224.499225615385
"GEN24_1045045","No","No","No","No","4","Oceania","Female","Yes","Visiting friends / relatives",3,52,539.4225,"North",179.8075
"GEN24_1045049","Yes","No","No","Yes","4","Europe","Male","Yes","Holiday / vacation",26,57,9667.33964,"Both",371.820755384615
"GEN24_1045058","Yes","No","No","No","4","Europe","Female","Yes","Holiday / vacation",62,27,5050,"Both",81.4516129032258
"GEN24_1045068","No","No","No","No","4","Europe","Female","No","Visiting friends / relatives",7,27,656.216814,"South",93.7452591428571
"GEN24_1045073","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",24,32,8873.61895,"Both",369.734122916667
"GEN24_1045074","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",22,27,10285.53,"Both",467.524090909091
"GEN24_1045080","No","No","No","Yes","4","Americas","Male","No","Holiday / vacation",18,67,4286.31655,"South",238.128697222222
"GEN24_1045087","No","No","No","Yes","4","Americas","Female","No","Visiting friends / relatives",37,27,1000,"North",27.027027027027
"GEN24_1045089","No","No","Yes","Yes","4","Americas","Male","Yes","Holiday / vacation",49,27,5813.941317,"Both",118.651863612245
"GEN24_1045090","Yes","No","Yes","Yes","4","Americas","Female","No","Holiday / vacation",40,67,8766.5712,"Both",219.16428
"GEN24_1045092","No","No","Yes","Yes","4","Americas","Female","Yes","Holiday / vacation",30,32,4139.769733,"Both",137.992324433333
"GEN24_1045099","No","No","Yes","Yes","4","Asia","Female","Yes","Holiday / vacation",8,32,5404.6945,"South",675.5868125
"GEN24_1045100","No","No","Yes","Yes","4","Asia","Male","Yes","Holiday / vacation",8,32,120.199976647011,"South",15.0249970808764
"GEN24_1045116","No","No","Yes","Yes","4","Oceania","Female","No","Holiday / vacation",6,57,3990,"North",665
"GEN24_1045122","Yes","No","Yes","No","4","Asia","Female","No","Visiting friends / relatives",10,22,2650,"Both",265
"GEN24_1045125","No","Yes","Yes","Yes","4","Asia","Male","Yes","Holiday / vacation",10,42,3566.666667,"South",356.6666667
"GEN24_1045135","Yes","No","Yes","Yes","4","Europe","Male","Yes","Holiday / vacation",33,62,15725,"Both",476.515151515152
"GEN24_1045145","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",30,52,16549.95764,"Both",551.665254666667
"GEN24_1045147","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",26,62,10465.34063,"Both",402.513101153846
"GEN24_1045154","Yes","No","Yes","Yes","4","Europe","Male","No","Holiday / vacation",22,62,8204.7532,"Both",372.943327272727
"GEN24_1045156","No","No","Yes","Yes","4","Oceania","Male","No","Holiday / vacation",29,32,5610,"Both",193.448275862069
"GEN24_1045162","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",28,42,10345.1236,"Both",369.4687
"GEN24_1045163","No","No","Yes","Yes","4","Oceania","Male","No","Visiting friends / relatives",7,47,2265.5745,"Both",323.6535
"GEN24_1045172","No","No","Yes","No","4","Oceania","Male","No","Holiday / vacation",5,52,2431.71663,"South",486.343326
"GEN24_1045173","Yes","No","Yes","No","4","Oceania","Female","Yes","Holiday / vacation",13,22,1228,"South",94.4615384615385
"GEN24_1045176","No","No","Yes","Yes","4","Oceania","Female","Yes","Holiday / vacation",15,67,7168.723542,"South",477.9149028
"GEN24_1045182","No","No","Yes","No","4","Oceania","Female","Yes","Visiting friends / relatives",6,52,3932,"South",655.333333333333
"GEN24_1045189","No","No","No","Yes","4","Americas","Male","No","Holiday / vacation",100,27,17600,"Both",176
"GEN24_1045201","No","No","Yes","Yes","4","Americas","Female","Yes","Holiday / vacation",10,37,4389.082067,"North",438.9082067
"GEN24_1045203","No","No","Yes","No","4","Americas","Female","Yes","Holiday / vacation",5,32,7723.988833,"North",1544.7977666
"GEN24_1045213","No","No","Yes","Yes","4","Americas","Male","No","Holiday / vacation",14,72,7541.662917,"North",538.690208357143
"GEN24_1045231","No","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",28,27,3057.162388,"South",109.184371
"GEN24_1045233","No","No","No","Yes","4","Europe","Male","Yes","Holiday / vacation",17,10,4334.25006,"South",254.955885882353
"GEN24_1045252","No","No","Yes","Yes","4","Europe","Male","No","Holiday / vacation",16,32,2283.38766,"Both",142.71172875
"GEN24_1045262","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",26,42,5502.53557,"Both",211.635983461538
"GEN24_1045268","Yes","No","Yes","No","4","Americas","Female","Yes","Holiday / vacation",16,37,12260.35176,"Both",766.271985
"GEN24_1045279","Yes","No","Yes","Yes","4","Oceania","Female","No","Visiting friends / relatives",11,42,1622,"Both",147.454545454545
"GEN24_1045280","Yes","No","Yes","Yes","4","Europe","Female","Yes","Holiday / vacation",18,67,4114.212,"Both",228.567333333333
"GEN24_1045281","No","No","Yes","Yes","4","Europe","Male","No","Visiting friends / relatives",7,72,943.989375,"North",134.855625
